id,name,round,homeTeam,awayTeam,time,venue,clash
596966,12C 2022,11,Heathmont,Bayswater,11:25,Heatherdale Reserve,
597006,13B 2022,11,Ringwood,Waverley Blues,11:25,Jubilee Park (Top Oval),
596991,12B 2022,11,Mooroolbark,Rowville,11:25,Kiloran Park,
596987,13C 2022,11,Chirnside Park,Donvale,11:25,Kimberley Reserve,
596983,14B Girls 2022,11,Knox,Mitcham,11:25,Knox Gardens Reserve,
596964,12D 2022,11,Lysterfield Grey,Blackburn Red,11:25,Lakesfield Reserve,
596980,13A Red 2022,11,Lysterfield Teal,Mitcham,11:25,Lakesfield Reserve,
596966,12C 2022,11,Rowville Knights,East Ringwood,11:25,Liberty Reserve,
596987,13C 2022,11,Rowville Knights,Lysterfield Grey,11:25,Liberty Reserve,
596964,12D 2022,11,Vermont Gold,Chirnside Park,11:25,Livingstone Primary School,
596972,12A 2022,11,Vermont Purple,Wantirna South Green,11:25,Livingstone Primary School,
596988,14A Girls 2022,11,Vermont,Wantirna South,11:25,Livingstone Primary School,
596975,14C Girls 2022,11,Boronia,Bayswater/Kilsyth,11:25,Miller Park,
596991,12B 2022,11,Montrose,Lilydale,11:25,Montrose Recreation Reserve,
596981,13D 2022,11,Blackburn Red,Boronia,11:25,Morton Park,
607547,13A Black 2022,11,Blackburn Black,Vermont Purple,11:25,Morton Park,
596972,12A 2022,11,Norwood ,Blackburn Black,11:25,Mullum Mullum Reserve,
596981,13D 2022,11,Norwood Purple,Montrose Red,11:25,Mullum Mullum Reserve,
596966,12C 2022,11,South Belgrave,The Basin,11:25,Narre Warren East Reserve,
596975,14C Girls 2022,11,SBL Wolves Teal,Chirnside Park,11:25,Narre Warren East Reserve,
596975,14C Girls 2022,11,Waverley Blues,Norwood,11:25,Pinewood reserve,
596964,12D 2022,11,Kilsyth,Waverley Blues,11:25,Pinks Reserve,
596966,12C 2022,11,North Ringwood Black,Ferntree Gully Eagles,11:25,Ringwood North Reserve,
596983,14B Girls 2022,11,North Ringwood,Rowville,11:25,Ringwood North Reserve,
596987,13C 2022,11,North Ringwood Black,Vermont Gold,11:25,Ringwood North Reserve,
596964,12D 2022,11,Wantirna South White,Upper Ferntree Gully,11:25,Templeton Reserve,
596981,13D 2022,11,Wantirna South White,Fairpark,11:25,Templeton Reserve,
607547,13A Black 2022,11,Wantirna South Green,Glen Waverley Rovers,11:25,Templeton Reserve,
596991,12B 2022,11,Mitcham,Croydon,11:25,Walker Park,
596980,13A Red 2022,11,Ferntree Gully Eagles,Norwood Black,11:25,Wally Tew Reserve,
596988,14A Girls 2022,11,Ferntree Gully Eagles,Blackburn ,11:25,Wally Tew Reserve,
597011,8 South 2022,11,Ferntree Gully/ Endeavour Hills,Mitcham,12:00,Lewis Park,
597011,8 South 2022,11,Noble Park/ Vermont,Fairpark/Rowville Knights,12:00,Lewis Park,
597016,8 North 2022,11,East Ringwood,North Ringwood Black,12:00,Quambee Reserve,
596978,14D 2022,11,East Ringwood White,Vermont Gold,12:55,Ainslie Park,
596992,15A 2022,11,East Ringwood ,Montrose Blue,12:55,Ainslie Park,
596969,14B 2022,11,The Basin,Waverley Blues,12:55,Batterham Reserve,
596982,15D 2022,11,Bayswater,Fairpark,12:55,Bayswater Junior Oval,
596973,14C 2022,11,South Croydon,Wantirna South,12:55,Benson Oval,
596977,Deakin Uni 16C Girls 2022,11,South Croydon,SBL Wolves Teal,12:55,Benson Oval,
596968,15C 2022,11,Upper Ferntree Gully,Vermont Gold,12:55,Dobson Park,
596978,14D 2022,11,Upper Ferntree Gully,Blackburn Red,12:55,Dobson Park,
596970,Deakin Uni 16B Girls 2022,11,Mooroolbark ,Knox,12:55,Eildon Park,
596982,15D 2022,11,Rowville Gold,Donvale,12:55,Eildon Park,
597014,17.5 B 2022,11,Forest Hill,Noble Park,12:55,Forest Hill Reserve,
596993,15B 2022,11,Heathmont,Mooroolbark Green,12:55,Heatherdale Reserve,
596969,14B 2022,11,Mooroolbark,Ferntree Gully Eagles,12:55,Kiloran Park,
596982,15D 2022,11,Mooroolbark Gold,Lysterfield Grey,12:55,Kiloran Park,
596978,14D 2022,11,Knox Black,Coldstream,12:55,Knox Gardens Reserve,
596986,14A 2022,11,Knox Red,Croydon,12:55,Knox Gardens Reserve,
596986,14A 2022,11,Lysterfield ,East Ringwood Blue,12:55,Lakesfield Reserve,
596971,Deakin Uni 16A Girls 2022,11,Vermont,SBL Wolves Black,12:55,Livingstone Primary School,
596992,15A 2022,11,Vermont Purple,North Ringwood Red,12:55,Livingstone Primary School,
596982,15D 2022,11,Boronia,Blackburn Red,12:55,Miller Park,
596986,14A 2022,11,Montrose Blue,Vermont Purple,12:55,Montrose Recreation Reserve,
596977,Deakin Uni 16C Girls 2022,11,Blackburn Red,Endeavour Hills/Rowville,12:55,Morton Park,
596986,14A 2022,11,Blackburn Black,Rowville Hawks,12:55,Morton Park,
596992,15A 2022,11,Blackburn Black,Lysterfield Teal,12:55,Morton Park,
596993,15B 2022,11,Norwood,Glen Waverley Rovers,12:55,Mullum Mullum Reserve,
596978,14D 2022,11,South Belgrave,North Ringwood Black,12:55,Narre Warren East Reserve,
596993,15B 2022,11,South Belgrave,Waverley Blues,12:55,Narre Warren East Reserve,
596968,15C 2022,11,Kilsyth,South Croydon,12:55,Pinks Reserve,
596973,14C 2022,11,Kilsyth,Rowville Knights,12:55,Pinks Reserve,
596977,Deakin Uni 16C Girls 2022,11,Kilsyth,Boronia,12:55,Pinks Reserve,
596968,15C 2022,11,North Ringwood Black,Knox,12:55,Ringwood North Reserve,
596970,Deakin Uni 16B Girls 2022,11,North Ringwood,Bayswater,12:55,Ringwood North Reserve,
596986,14A 2022,11,North Ringwood Red,Mitcham,12:55,Ringwood North Reserve,
596969,14B 2022,11,Noble Park,East Burwood,12:55,Ross Reserve,
596970,Deakin Uni 16B Girls 2022,11,Wantirna South,Heathmont,12:55,Templeton Reserve,
596992,15A 2022,11,Mitcham,Rowville Brown,12:55,Walker Park,
596970,Deakin Uni 16B Girls 2022,11,Ferntree Gully /Norwood,East Ringwood,12:55,Wally Tew Reserve,
596971,Deakin Uni 16A Girls 2022,11,Ferntree Gully Eagles Blue,Blackburn Black,12:55,Wally Tew Reserve,
596976,16B 2022,11,Glen Waverley Hawks,Lysterfield ,14:30,Central Reserve,
596976,16B 2022,11,East Burwood,Coldstream,14:30,East Burwood Reserve,
596976,16B 2022,11,Vermont Gold,Chirnside Park,14:30,Livingstone Primary School,
596984,Deakin Uni 18 Premier Girls 2022,11,Vermont,Blackburn,14:30,Livingstone Primary School,
596989,16A 2022,11,Vermont Purple,Norwood,14:30,Livingstone Primary School,
596984,Deakin Uni 18 Premier Girls 2022,11,Mt Evelyn,SBL Wolves,14:30,Mt Evelyn Reserve,
596976,16B 2022,11,Ferntree Gully white,Mooroolbark,14:30,Wally Tew Reserve,
596989,16A 2022,11,Ferntree Gully Blue,Knox,14:30,Wally Tew Reserve,
597007,17.5 Premier 2022,11,East Ringwood Blue,Mooroolbark ,14:45,Ainslie Park,
597001,17.5 C 2022,11,Bayswater,Fairpark,14:45,Bayswater Junior Oval,
596967,Deakin Uni 18A Girls 2022,11,Upper Ferntree Gully,Wantirna South,14:45,Dobson Park,
596998,17.5 A 2022,11,Rowville ,Wantirna South Green,14:45,Eildon Park,
597014,17.5 B 2022,11,Vermont Gold,The Basin,14:45,Livingstone Primary School,
597001,17.5 C 2022,11,Blackburn Red,Coldstream,14:45,Morton Park,
597007,17.5 Premier 2022,11,Blackburn Black,Lysterfield Teal,14:45,Morton Park,
596967,Deakin Uni 18A Girls 2022,11,Waverley Blues,Rowville Knights/ Bayswater,14:45,Pinewood reserve,
597014,17.5 B 2022,11,Waverley Blues,Lysterfield Grey,14:45,Pinewood reserve,
597001,17.5 C 2022,11,Kilsyth/Boronia,Wantirna South White,14:45,Pinks Reserve,
596967,Deakin Uni 18A Girls 2022,11,North Ringwood,Mooroolbark,14:45,Ringwood North Reserve,
596998,17.5 A 2022,11,Endeavour Hills ,Glen Waverley Rovers ,14:45,Singleton Reserve,
597007,17.5 Premier 2022,11,Vermont Purple,Montrose ,14:45,Vermont Recreation Reserve,
596998,17.5 A 2022,11,Ferntree Gully Eagles,Lilydale ,14:45,Wally Tew Reserve,
596967,Deakin Uni 18A Girls 2022,11,Emerald/ Monbulk,Glen Waverley Rovers,14:45,Worrell Reserve,
597010,9 Black 2022,12,East Ringwood,The Basin Red,9:00,Ainslie Park,
597015,10 White 2022,12,Croydon,Coldstream,9:00,Barngeong Reserve,
597003,10 Black 2022,12,The Basin,Heathmont Blue,9:00,Batterham Reserve,
597010,9 Black 2022,12,The Basin Green,Glen Waverley Rovers,9:00,Batterham Reserve,
597017,9 Red 2022,12,Bayswater,Upper Ferntree Gully,9:00,Bayswater Junior Oval,
597015,10 White 2022,12,South Croydon,Kilsyth,9:00,Benson Oval,
597003,10 Black 2022,12,Lysterfield Teal,Montrose Blue,9:00,Carrington Park,
597002,10 Red 2022,12,Endeavour Hills ,Bayswater,9:00,Charles Green Reserve,
597020,10 Blue 2022,12,Upper Ferntree Gully,Blackburn Red,9:00,Dobson Park,
597017,9 Red 2022,12,Rowville ,Ferntree Gully Eagles,9:00,Eildon Park,
597000,9 White 2022,12,Heathmont,Ringwood,9:00,Heatherdale Reserve,
597015,10 White 2022,12,Mooroolbark,Chirnside Park,9:00,Kiloran Park,
597000,9 White 2022,12,Chirnside Park,Croydon,9:00,Kimberley Reserve,
597002,10 Red 2022,12,Knox,South Belgrave,9:00,Knox Gardens Reserve,
597010,9 Black 2022,12,Donvale/ Knox,Lysterfield Teal,9:00,Knox Gardens Reserve,
597017,9 Red 2022,12,Lysterfield Grey,Wantirna South,9:00,Lakesfield Reserve,
597011,8 South 2022,12,Lysterfield,Wantirna South Green,9:00,Lewis Park,
597011,8 South 2022,12,Mitcham,Fairpark/Rowville Knights,9:00,Lewis Park,
597002,10 Red 2022,12,Rowville Knights,Boronia,9:00,Liberty Reserve,
597010,9 Black 2022,12,Vermont ,North Ringwood Red,9:00,Livingstone Primary School,
597020,10 Blue 2022,12,Vermont Gold,North Ringwood Black,9:00,Livingstone Primary School,
597017,9 Red 2022,12,Boronia ,Rowville Knights,9:00,Miller Park,
597000,9 White 2022,12,Montrose,Norwood,9:00,Montrose Recreation Reserve,
597020,10 Blue 2022,12,Montrose Red,Heathmont Gold,9:00,Montrose Recreation Reserve,
597010,9 Black 2022,12,Blackburn ,Noble Park,9:00,Morton Park,
597020,10 Blue 2022,12,Norwood Purple,Glen Waverley Rovers,9:00,Mullum Mullum Reserve,
597017,9 Red 2022,12,South Belgrave,East Burwood ,9:00,Narre Warren East Reserve,
597000,9 White 2022,12,Kilsyth,South Croydon,9:00,Pinks Reserve,
597016,8 North 2022,12,Montrose,North Ringwood Red,9:00,Quambee Reserve,
597000,9 White 2022,12,North Ringwood Black,Lilydale,9:00,Ringwood North Reserve,
597003,10 Black 2022,12,North Ringwood Red,Blackburn Black,9:00,Ringwood North Reserve,
597002,10 Red 2022,12,Noble Park,Fairpark,9:00,Ross Reserve,
597003,10 Black 2022,12,Wantirna South ,Vermont Purple,9:00,Templeton Reserve,
597015,10 White 2022,12,Lilydale ,Waverley Blues,9:00,The Gateway Reserve,
597003,10 Black 2022,12,Mitcham,Norwood Black,9:00,Walker Park,
597010,9 Black 2022,12,Mitcham,Waverley Blues,9:00,Walker Park,
597002,10 Red 2022,12,Ferntree Gully Eagles,Rowville,9:00,Wally Tew Reserve,
597011,8 South 2022,12,Wantirna South White,Noble Park/ Vermont,10:00,Lewis Park,
597011,8 South 2022,12,Rowville,Vermont,10:00,Lewis Park,
597011,8 South 2022,12,Boronia,Bayswater,10:00,Lewis Park,
597016,8 North 2022,12,East Ringwood,Mooroolbark,10:00,Quambee Reserve,
597024,11B 2022,12,East Ringwood,The Basin Green,10:05,Ainslie Park,
596999,11D 2022,12,The Basin White,Lysterfield Grey,10:05,Batterham Reserve,
596999,11D 2022,12,Bayswater/Kilsyth,Endeavour Hills ,10:05,Bayswater Junior Oval,
597013,11C 2022,12,South Croydon,Glen Waverley Rovers,10:05,Benson Oval,
597013,11C 2022,12,Coldstream,Upper Ferntree Gully,10:05,Coldstream Reserve,
597024,11B 2022,12,East Burwood ,Rowville ,10:05,East Burwood Reserve,
596990,12B Girls 2022,12,Rowville,South Croydon,10:05,Eildon Park,
596990,12B Girls 2022,12,Heathmont,The Basin White,10:05,HE Parker Reserve,
597013,11C 2022,12,Heathmont,Noble Park,10:05,HE Parker Reserve,
597024,11B 2022,12,Mooroolbark,Lilydale,10:05,Kiloran Park,
596990,12B Girls 2022,12,Chirnside Park,Bayswater,10:05,Kimberley Reserve,
597008,11A 2022,12,Knox,North Ringwood Red,10:05,Knox Gardens Reserve,
596965,12A Girls 2022,12,SBL Wolves Black,The Basin Green,10:05,Lakesfield Reserve,
596965,12A Girls 2022,12,Vermont,East Ringwood,10:05,Livingstone Primary School,
596999,11D 2022,12,Vermont Gold,Montrose Red,10:05,Livingstone Primary School,
597013,11C 2022,12,Boronia,South Belgrave,10:05,Miller Park,
596990,12B Girls 2022,12,Montrose,Norwood,10:05,Montrose Reserve,
596999,11D 2022,12,Blackburn Red,Wantirna South White,10:05,Morton Park,
597008,11A 2022,12,Blackburn Black,Montrose Blue,10:05,Morton Park,
597024,11B 2022,12,Norwood,Rowville Knights,10:05,Mullum Mullum Reserve,
596990,12B Girls 2022,12,SBL Wolves Teal,Boronia,10:05,Narre Warren East Reserve,
596965,12A Girls 2022,12,North Ringwood,Ferntree Gully Eagles,10:05,Quambee Reserve,
596972,12A 2022,12,North Ringwood Red,South Croydon,10:05,Ringwood North Reserve,
596990,12B Girls 2022,12,Wantirna South,Knox,10:05,Templeton Reserve,
597008,11A 2022,12,Wantirna South Green,Lysterfield Teal,10:05,Templeton Reserve,
596999,11D 2022,12,Mitcham Yellow,North Ringwood Black,10:05,Walker Park,
597008,11A 2022,12,Mitcham Black,Vermont Purple,10:05,Walker Park,
597011,8 South 2022,12,Blackburn Black,Ferntree Gully Eagles,11:00,Lewis Park,
597016,8 North 2022,12,Norwood,South Croydon,11:00,Quambee Reserve,
596988,14A Girls 2022,12,East Ringwood,Vermont,11:25,Ainslie Park,
596966,12C 2022,12,The Basin,Bayswater,11:25,Batterham Reserve,
596981,13D 2022,12,Bayswater,Norwood Purple,11:25,Bayswater Junior Oval,
607547,13A Black 2022,12,Glen Waverley Rovers,North Ringwood Red,11:25,Brentwood Reserve,
596964,12D 2022,12,Upper Ferntree Gully,Chirnside Park,11:25,Dobson Park,
597006,13B 2022,12,Upper Ferntree Gully,Ringwood,11:25,Dobson Park,
596987,13C 2022,12,Donvale,Rowville Knights,11:25,Donvale Reserve,
596980,13A Red 2022,12,East Burwood,Mitcham,11:25,East Burwood Reserve,
596983,14B Girls 2022,12,Rowville,Knox,11:25,Eildon Park,
596991,12B 2022,12,Rowville,Croydon,11:25,Eildon Park,
597006,13B 2022,12,Rowville,Kilsyth,11:25,Eildon Park,
596981,13D 2022,12,Heathmont ,Fairpark,11:25,Heatherdale Reserve,
596983,14B Girls 2022,12,Heathmont,North Ringwood,11:25,Heatherdale Reserve,
596991,12B 2022,12,Mooroolbark,Ringwood,11:25,Kiloran Park,
596975,14C Girls 2022,12,Chirnside Park,Bayswater/Kilsyth,11:25,Kimberley Reserve,
596964,12D 2022,12,Lysterfield Grey,Wantirna South White,11:25,Lakesfield Reserve,
596972,12A 2022,12,Lysterfield Teal,Blackburn Black,11:25,Lakesfield Reserve,
596975,14C Girls 2022,12,SBL Wolves Teal,South Croydon,11:25,Lakesfield Reserve,
596987,13C 2022,12,Lysterfield Grey,North Ringwood Black,11:25,Lakesfield Reserve,
596966,12C 2022,12,Rowville Knights,South Belgrave,11:25,Liberty Reserve,
596972,12A 2022,12,Vermont Purple,Norwood ,11:25,Livingstone Primary School,
596987,13C 2022,12,Vermont Gold,Chirnside Park,11:25,Livingstone Primary School,
607547,13A Black 2022,12,Vermont Purple,Montrose Blue,11:25,Livingstone Primary School,
596975,14C Girls 2022,12,Boronia,Waverley Blues,11:25,Miller Park,
596981,13D 2022,12,Montrose Red,Boronia,11:25,Montrose Recreation Reserve,
596988,14A Girls 2022,12,Montrose,Ferntree Gully Eagles,11:25,Montrose Reserve,
596981,13D 2022,12,Blackburn Red,Wantirna South White,11:25,Morton Park,
607547,13A Black 2022,12,Blackburn Black,Wantirna South Green,11:25,Morton Park,
596975,14C Girls 2022,12,Norwood,Upper Ferntree Gully,11:25,Mullum Mullum Reserve,
596980,13A Red 2022,12,Norwood Black,Mooroolbark,11:25,Mullum Mullum Reserve,
596964,12D 2022,12,Waverley Blues,Blackburn Red,11:25,Pinewood reserve,
597006,13B 2022,12,Waverley Blues,Noble Park,11:25,Pinewood reserve,
596964,12D 2022,12,Kilsyth,Vermont Gold,11:25,Pinks Reserve,
596966,12C 2022,12,North Ringwood Black,Heathmont,11:25,Ringwood North Reserve,
596972,12A 2022,12,Wantirna South Green,Glen Waverley Rovers,11:25,Templeton Reserve,
596988,14A Girls 2022,12,Wantirna South,Blackburn ,11:25,Templeton Reserve,
596991,12B 2022,12,Mitcham,Montrose,11:25,Walker Park,
596966,12C 2022,12,Ferntree Gully Eagles,East Ringwood,11:25,Wally Tew Reserve,
596980,13A Red 2022,12,Ferntree Gully Eagles,The Basin,11:25,Wally Tew Reserve,
597011,8 South 2022,12,Knox,The Basin,12:00,Lewis Park,
597011,8 South 2022,12,Blackburn Red,Ferntree Gully/ Endeavour Hills,12:00,Lewis Park,
597016,8 North 2022,12,North Ringwood Black,Heathmont,12:00,Quambee Reserve,
596978,14D 2022,12,East Ringwood White,Montrose Red,12:55,Ainslie Park,
596986,14A 2022,12,East Ringwood Blue,Knox Red,12:55,Ainslie Park,
596992,15A 2022,12,East Ringwood ,Vermont Purple,12:55,Ainslie Park,
596993,15B 2022,12,The Basin,Waverley Blues,12:55,Batterham Reserve,
596982,15D 2022,12,Bayswater,Rowville Gold,12:55,Bayswater Junior Oval,
596968,15C 2022,12,South Croydon,North Ringwood Black,12:55,Benson Oval,
596969,14B 2022,12,East Burwood,Mooroolbark,12:55,East Burwood Reserve,
596986,14A 2022,12,Rowville Hawks,Vermont Purple,12:55,Eildon Park,
596992,15A 2022,12,Rowville Brown,Montrose Blue,12:55,Eildon Park,
596993,15B 2022,12,Forest Hill,Heathmont,12:55,Forest Hill Reserve,
596970,Deakin Uni 16B Girls 2022,12,Heathmont,East Ringwood,12:55,Heatherdale Reserve,
596968,15C 2022,12,Knox,Upper Ferntree Gully,12:55,Knox Gardens Reserve,
596970,Deakin Uni 16B Girls 2022,12,Knox,Bayswater,12:55,Knox Gardens Reserve,
596971,Deakin Uni 16A Girls 2022,12,SBL Wolves Black,Ferntree Gully Eagles Blue,12:55,Lakesfield Reserve,
596992,15A 2022,12,Lysterfield Teal,North Ringwood Red,12:55,Lakesfield Reserve,
596982,15D 2022,12,Fairpark,Lysterfield Grey,12:55,Lewis Park,
596971,Deakin Uni 16A Girls 2022,12,Rowville Knights,Vermont,12:55,Liberty Reserve,
596973,14C 2022,12,Rowville Knights,South Croydon,12:55,Liberty Reserve,
596968,15C 2022,12,Vermont Gold,Kilsyth,12:55,Livingstone Primary School,
596978,14D 2022,12,Vermont Gold,Coldstream,12:55,Livingstone Primary School,
596982,15D 2022,12,Boronia,Mooroolbark Gold,12:55,Miller Park,
596977,Deakin Uni 16C Girls 2022,12,Montrose,Blackburn Red,12:55,Montrose Recreation Reserve,
596982,15D 2022,12,Montrose Red,Donvale,12:55,Montrose Recreation Reserve,
596986,14A 2022,12,Blackburn Black,Lysterfield ,12:55,Morton Park,
596992,15A 2022,12,Blackburn Black,Mitcham,12:55,Morton Park,
596993,15B 2022,12,Norwood,South Belgrave,12:55,Mullum Mullum Reserve,
596978,14D 2022,12,South Belgrave,Knox Black,12:55,Narre Warren East Reserve,
596969,14B 2022,12,Waverley Blues,Noble Park,12:55,Pinewood reserve,
596977,Deakin Uni 16C Girls 2022,12,Kilsyth,South Croydon,12:55,Pinks Reserve,
596978,14D 2022,12,North Ringwood Black,Blackburn Red,12:55,Ringwood North Reserve,
596986,14A 2022,12,North Ringwood Red,Montrose Blue,12:55,Ringwood North Reserve,
596993,15B 2022,12,Noble Park,Mooroolbark Green,12:55,Ross Reserve,
596977,Deakin Uni 16C Girls 2022,12,Endeavour Hills/Rowville,SBL Wolves Teal,12:55,Singleton Reserve,
596970,Deakin Uni 16B Girls 2022,12,Wantirna South,North Ringwood,12:55,Templeton Reserve,
596973,14C 2022,12,Wantirna South,Boronia,12:55,Templeton Reserve,
596986,14A 2022,12,Mitcham,Croydon,12:55,Walker Park,
596969,14B 2022,12,Ferntree Gully Eagles,The Basin,12:55,Wally Tew Reserve,
596970,Deakin Uni 16B Girls 2022,12,Ferntree Gully /Norwood,Mooroolbark ,12:55,Wally Tew Reserve,
596976,16B 2022,12,Glen Waverley Hawks,Vermont Gold,14:30,Central Reserve,
596989,16A 2022,12,Knox,Vermont Purple,14:30,Knox Gardens Reserve,
596976,16B 2022,12,Lysterfield ,Coldstream,14:30,Lakesfield Reserve,
596984,Deakin Uni 18 Premier Girls 2022,12,Montrose,Vermont,14:30,Montrose Recreation Reserve,
596984,Deakin Uni 18 Premier Girls 2022,12,Blackburn,Mt Evelyn,14:30,Morton Park,
596989,16A 2022,12,Mitcham,Ferntree Gully Blue,14:30,Walker Park,
596976,16B 2022,12,Ferntree Gully white,Kilsyth,14:30,Wally Tew Reserve,
597007,17.5 Premier 2022,12,East Ringwood Blue,Vermont Purple,14:45,Ainslie Park,
597014,17.5 B 2022,12,The Basin,Lysterfield Grey,14:45,Batterham Reserve,
597001,17.5 C 2022,12,Bayswater,Kilsyth/Boronia,14:45,Bayswater Junior Oval,
596998,17.5 A 2022,12,Glen Waverley Rovers ,Mitcham,14:45,Brentwood Reserve,
597014,17.5 B 2022,12,Forest Hill,Vermont Gold,14:45,Forest Hill Reserve,
596976,16B 2022,12,Mooroolbark,Chirnside Park,14:45,Heights Reserve,
596967,Deakin Uni 18A Girls 2022,12,Mooroolbark,Glen Waverley Rovers,14:45,Kiloran Park,
597007,17.5 Premier 2022,12,Lysterfield Teal,Montrose ,14:45,Lakesfield Reserve,
597001,17.5 C 2022,12,Fairpark,North Ringwood Black,14:45,Lewis Park,
597007,17.5 Premier 2022,12,North Ringwood Red,Mooroolbark ,14:45,Quambee Reserve,
596967,Deakin Uni 18A Girls 2022,12,North Ringwood,Waverley Blues,14:45,Ringwood North Reserve,
597014,17.5 B 2022,12,Noble Park,East Ringwood White,14:45,Ross Reserve,
596998,17.5 A 2022,12,Endeavour Hills ,Rowville ,14:45,Singleton Reserve,
596967,Deakin Uni 18A Girls 2022,12,Wantirna South,Rowville Knights/ Bayswater,14:45,Templeton Reserve,
596998,17.5 A 2022,12,Wantirna South Green,Lilydale ,14:45,Templeton Reserve,
597001,17.5 C 2022,12,Wantirna South White,Coldstream,14:45,Templeton Reserve,
596967,Deakin Uni 18A Girls 2022,12,Emerald/ Monbulk,Upper Ferntree Gully,14:45,Worrell Reserve,
597015,10 White 2022,13,East Ringwood White,Croydon,9:00,Ainslie Park,
597003,10 Black 2022,13,The Basin,Wantirna South ,9:00,Batterham Reserve,
597010,9 Black 2022,13,The Basin Green,Donvale/ Knox,9:00,Batterham Reserve,
597002,10 Red 2022,13,Bayswater,Knox,9:00,Bayswater Junior Oval,
597000,9 White 2022,13,South Croydon,Croydon,9:00,Benson Oval,
597010,9 Black 2022,13,Glen Waverley Rovers,Vermont ,9:00,Brentwood Reserve,
597010,9 Black 2022,13,Lysterfield Teal,East Ringwood,9:00,Carrington Park,
597002,10 Red 2022,13,Endeavour Hills ,Noble Park,9:00,Charles Green Reserve,
597017,9 Red 2022,13,Rowville ,South Belgrave,9:00,Eildon Park,
597003,10 Black 2022,13,Heathmont Blue,Mitcham,9:00,Heatherdale Reserve,
597020,10 Blue 2022,13,Heathmont Gold,Norwood Purple,9:00,Heatherdale Reserve,
597000,9 White 2022,13,Ringwood,Kilsyth,9:00,Jubilee Park (Top Oval),
597015,10 White 2022,13,Mooroolbark,South Croydon,9:00,Kiloran Park,
597015,10 White 2022,13,Chirnside Park,Lilydale ,9:00,Kimberley Reserve,
597017,9 Red 2022,13,East Burwood ,Bayswater,9:00,Knox Gardens Reserve,
597020,10 Blue 2022,13,Lysterfield Grey,Montrose Red,9:00,Lakesfield Reserve,
597002,10 Red 2022,13,Fairpark,Rowville Knights,9:00,Lewis Park,
597011,8 South 2022,13,Fairpark/Rowville Knights,Blackburn Red,9:00,Lewis Park,
597011,8 South 2022,13,The Basin,Lysterfield,9:00,Lewis Park,
597017,9 Red 2022,13,Rowville Knights,Lysterfield Grey,9:00,Liberty Reserve,
597003,10 Black 2022,13,Vermont Purple,North Ringwood Red,9:00,Livingstone Primary School,
597002,10 Red 2022,13,Boronia,Ferntree Gully Eagles,9:00,Miller Park,
597000,9 White 2022,13,Montrose,North Ringwood Black,9:00,Montrose Recreation Reserve,
597003,10 Black 2022,13,Blackburn Black,Lysterfield Teal,9:00,Morton Park,
597020,10 Blue 2022,13,Blackburn Red,Vermont Gold,9:00,Morton Park,
597000,9 White 2022,13,Norwood,Heathmont,9:00,Mullum Mullum Reserve,
597003,10 Black 2022,13,Norwood Black,Montrose Blue,9:00,Mullum Mullum Reserve,
597002,10 Red 2022,13,South Belgrave,Rowville,9:00,Narre Warren East Reserve,
597010,9 Black 2022,13,Waverley Blues,North Ringwood Red,9:00,Pinewood reserve,
597015,10 White 2022,13,Waverley Blues,Coldstream,9:00,Pinewood reserve,
597016,8 North 2022,13,North Ringwood Red,East Ringwood,9:00,Quambee Reserve,
597020,10 Blue 2022,13,North Ringwood Black,Glen Waverley Rovers,9:00,Ringwood North Reserve,
597010,9 Black 2022,13,Noble Park,The Basin Red,9:00,Ross Reserve,
597017,9 Red 2022,13,Wantirna South,Upper Ferntree Gully,9:00,Templeton Reserve,
597000,9 White 2022,13,Lilydale,Chirnside Park,9:00,The Gateway Reserve,
597010,9 Black 2022,13,Mitcham,Blackburn ,9:00,Walker Park,
597017,9 Red 2022,13,Ferntree Gully Eagles,Boronia ,9:00,Wally Tew Reserve,
597011,8 South 2022,13,Bayswater,Rowville,10:00,Lewis Park,
597011,8 South 2022,13,Vermont,Knox,10:00,Lewis Park,
597016,8 North 2022,13,Heathmont,Montrose,10:00,Quambee Reserve,
596965,12A Girls 2022,13,The Basin Green,Ferntree Gully Eagles,10:05,Batterham Reserve,
596990,12B Girls 2022,13,The Basin White,Knox,10:05,Batterham Reserve,
596990,12B Girls 2022,13,Bayswater,Montrose,10:05,Bayswater Junior Oval,
596990,12B Girls 2022,13,South Croydon,Wantirna South,10:05,Benson Oval,
597013,11C 2022,13,Glen Waverley Rovers,Upper Ferntree Gully,10:05,Brentwood Reserve,
596990,12B Girls 2022,13,SBL Wolves Teal,Chirnside Park,10:05,Carrington Park,
596999,11D 2022,13,Endeavour Hills ,Lysterfield Grey,10:05,Charles Green Reserve,
597024,11B 2022,13,Rowville ,East Ringwood,10:05,Eildon Park,
597008,11A 2022,13,Montrose Blue,Mitcham Black,10:05,Elizabeth Bridge Reserve,
597013,11C 2022,13,Heathmont,South Croydon,10:05,HE Parker Reserve,
597024,11B 2022,13,Mooroolbark,Norwood,10:05,Kiloran Park,
597008,11A 2022,13,Knox,Wantirna South Green,10:05,Knox Gardens Reserve,
597008,11A 2022,13,Lysterfield Teal,Vermont Purple,10:05,Lakesfield Reserve,
597024,11B 2022,13,Rowville Knights,The Basin Green,10:05,Liberty Reserve,
596965,12A Girls 2022,13,Vermont,SBL Wolves Black,10:05,Livingstone Primary School,
